"run","tick","OriginOfConsumedResouces"
1,5.0,"Northern Africa:Northern America|233551.6;South America|6287.42;Central Asia|24546.89;Eastern Europe|182204.36;Northern Europe|18874.95;Western Europe|189908.28;Oceania|106660.01;Russian Federation|16002.0;India|8687.44;Pakistan|6929.52;United States of America|279514.76;China|35173.8;"
1,5.0,"Russian Federation:Northern America|425891.32;South America|8210.36;Central Asia|50020.29;Eastern Europe|387990.66;Northern Europe|48476.03;Western Europe|363933.64;Oceania|195113.88;Russian Federation|2974039.65;India|18562.62;Pakistan|7287.64;United States of America|573514.24;China|45936.0;"
1,5.0,"Western Africa:Northern America|27198.6;South America|6987.94;Central Asia|2879.93;Eastern Europe|22515.18;Northern Europe|2797.01;Western Europe|21113.24;Oceania|21061.3;Russian Federation|17892.03;India|2193.06;Pakistan|6201.0;United States of America|33262.08;China|34021.6;"
1,5.0,"South America:Northern America|52779.44;South America|1203009.2;Central Asia|6815.93;Eastern Europe|52250.34;Northern Europe|6905.07;Western Europe|49520.86;Oceania|27537.14;Russian Federation|21501.64;India|1993.97;Pakistan|7498.24;United States of America|69724.48;China|47270.0;"
1,5.0,"Northern Europe:Northern America|29288.16;South America|7404.72;Central Asia|12146.53;Eastern Europe|57177.52;Northern Europe|1497776.58;Western Europe|45147.6;Oceania|15583.09;Russian Federation|18836.74;India|29681.48;Pakistan|6568.3;United States of America|47110.16;China|41414.4;"
1,5.0,"Northern America:Northern America|671364.88;South America|6912.92;Central Asia|12694.91;Eastern Europe|46266.66;Northern Europe|15134.44;Western Europe|35833.04;Oceania|11323.95;Russian Federation|20545.1;India|38061.4;Pakistan|5516.18;United States of America|46611.32;China|33510.6;"
1,5.0,"Oceania:Northern America|19467.4;South America|7246.02;Central Asia|11099.75;Eastern Europe|40449.9;Northern Europe|11947.71;Western Europe|31327.28;Oceania|343382.47;Russian Federation|18554.44;India|32329.11;Pakistan|6428.64;United States of America|40754.4;China|31500.4;"
1,5.0,"Eastern Africa:Northern America|21998.4;South America|4939.28;Central Asia|2495.28;Eastern Europe|19516.14;Northern Europe|2422.28;Western Europe|18299.12;Oceania|20051.27;Russian Federation|17494.96;India|1899.34;Pakistan|6064.0;United States of America|28831.64;China|35533.6;"
1,5.0,"Middle Africa:Northern America|7351.58;South America|5692.16;Central Asia|836.08;Eastern Europe|6523.2;Northern Europe|809.87;Western Europe|6116.3;Oceania|7081.52;Russian Federation|14564.42;India|638.93;Pakistan|5047.74;United States of America|9635.64;China|29915.8;"
1,5.0,"Eastern Europe:Northern America|31809.44;South America|8717.34;Central Asia|12365.6;Eastern Europe|4122189.32;Northern Europe|13424.45;Western Europe|33633.9;Oceania|17054.66;Russian Federation|22285.57;India|34895.91;Pakistan|7769.14;United States of America|46935.96;China|48955.0;"
1,5.0,"Central Asia:Northern America|28716.78;South America|7315.4;Central Asia|1350176.97;Eastern Europe|56504.18;Northern Europe|14676.31;Western Europe|44281.08;Oceania|15603.49;Russian Federation|18618.12;India|30706.53;Pakistan|6489.72;United States of America|47937.24;China|40927.6;"
1,5.0,"Southern Europe:Northern America|62494.24;South America|5542.74;Central Asia|5565.22;Eastern Europe|43533.36;Northern Europe|5406.34;Western Europe|40816.6;Oceania|29093.31;Russian Federation|19635.65;India|4239.26;Pakistan|6806.02;United States of America|64313.6;China|36125.8;"
1,5.0,"Central America:Northern America|36432.92;South America|7016.82;Central Asia|2954.52;Eastern Europe|23101.3;Northern Europe|2868.49;Western Europe|21661.68;Oceania|12611.23;Russian Federation|17968.08;India|2247.74;Pakistan|6225.56;United States of America|34130.24;China|34078.2;"
1,5.0,"Southern Asia:Northern America|83962.64;South America|5774.04;Central Asia|7939.45;Eastern Europe|62134.62;Northern Europe|7714.05;Western Europe|58258.86;Oceania|46296.8;Russian Federation|20451.46;India|6046.42;Pakistan|7086.44;United States of America|91793.8;China|34788.0;"
1,5.0,"Western Asia:Northern America|34942.62;South America|5247.5;Central Asia|3697.61;Eastern Europe|28926.1;Northern Europe|3592.48;Western Europe|27122.58;Oceania|26729.13;Russian Federation|18579.02;India|2817.06;Pakistan|6439.16;United States of America|42732.76;China|36286.2;"
1,5.0,"Eastern Asia:Northern America|181330.72;South America|6153.4;Central Asia|19510.32;Eastern Europe|130416.74;Northern Europe|16190.55;Western Europe|122285.66;Oceania|89460.54;Russian Federation|16256.27;India|9262.66;Pakistan|5461.64;United States of America|192676.12;China|34425.8;"
1,5.0,"Southern Africa:Northern America|6323.36;South America|5551.72;Central Asia|719.66;Eastern Europe|5608.42;Northern Europe|699.93;Western Europe|5257.76;Oceania|6137.71;Russian Federation|14210.37;India|546.75;Pakistan|4925.46;United States of America|8283.32;China|29339.6;"
1,5.0,"South-Eastern Asia:Northern America|105250.38;South America|5900.98;Central Asia|9843.41;Eastern Europe|77039.86;Northern Europe|9563.52;Western Europe|72237.54;Oceania|55731.14;Russian Federation|20898.7;India|7498.96;Pakistan|6886.02;United States of America|113816.24;China|33614.4;"
1,5.0,"Caribbean:Northern America|31910.16;South America|6871.86;Central Asia|2578.2;Eastern Europe|20156.38;Northern Europe|2505.72;Western Europe|18900.86;Oceania|11003.88;Russian Federation|17589.52;India|1965.05;Pakistan|6095.42;United States of America|29775.36;China|33800.4;"
1,6.0,"Pakistan:Northern America|50561.94;South America|7520.04;Central Asia|7375.05;Eastern Europe|51005.51;Northern Europe|6826.7;Western Europe|47896.63;Oceania|26911.07;Russian Federation|19430.16;India|4588.6;Pakistan|1063082.82;United States of America|67449.33;China|43020.38;"
1,6.0,"India:Northern America|33526.92;South America|6377.72;Central Asia|18189.99;Eastern Europe|41051.33;Northern Europe|18958.26;Western Europe|34940.24;Oceania|18529.21;Russian Federation|18866.2;India|4696081.8;Pakistan|6480.66;United States of America|49009.29;China|41776.9;"
1,6.0,"Western Europe:Northern America|29753.96;South America|7384.36;Central Asia|10389.01;Eastern Europe|39180.01;Northern Europe|11125.48;Western Europe|2692987.61;Oceania|15808.51;Russian Federation|19125.24;India|29393.0;Pakistan|6562.98;United States of America|43217.12;China|42324.9;"
1,6.0,"China:Northern America|303613.02;South America|8028.32;Central Asia|41984.99;Eastern Europe|317902.49;Northern Europe|39986.52;Western Europe|297929.57;Oceania|158467.47;Russian Federation|29953.12;India|16660.4;Pakistan|7123.74;United States of America|414346.97;China|7080403.52;"
1,6.0,"United States of America:Northern America|28516.2;South America|7266.72;Central Asia|10180.69;Eastern Europe|38960.01;Northern Europe|10893.46;Western Europe|36595.77;Oceania|14886.45;Russian Federation|18773.56;India|28763.0;Pakistan|6441.48;United States of America|2828296.24;China|41544.34;"
1,6.0,"Northern Africa:Northern America|236566.52;South America|5600.96;Central Asia|23172.48;Eastern Europe|183598.41;Northern Europe|16514.0;Western Europe|191219.86;Oceania|108392.1;Russian Federation|14475.6;India|7749.7;Pakistan|6168.34;United States of America|291615.12;China|32049.01;"
1,6.0,"Russian Federation:Northern America|427548.88;South America|7364.44;Central Asia|51723.56;Eastern Europe|394501.66;Northern Europe|49412.22;Western Europe|369798.78;Oceania|196035.6;Russian Federation|3029993.36;India|19044.2;Pakistan|6532.0;United States of America|582253.14;China|42131.82;"
1,6.0,"Western Africa:Northern America|26568.92;South America|6827.26;Central Asia|2892.66;Eastern Europe|22300.53;Northern Europe|2769.78;Western Europe|20893.53;Oceania|23572.64;Russian Federation|17789.28;India|2178.6;Pakistan|6054.8;United States of America|32889.05;China|32231.94;"
1,6.0,"South America:Northern America|54412.02;South America|1208460.64;Central Asia|7196.55;Eastern Europe|53919.77;Northern Europe|7268.92;Western Europe|51217.71;Oceania|28410.37;Russian Federation|19601.44;India|1789.2;Pakistan|6724.66;United States of America|72480.19;China|43399.33;"
1,6.0,"Northern Europe:Northern America|29507.38;South America|6477.1;Central Asia|10590.43;Eastern Europe|52331.16;Northern Europe|1500923.86;Western Europe|44906.04;Oceania|15678.75;Russian Federation|16744.76;India|26002.2;Pakistan|5749.04;United States of America|47026.84;China|37075.51;"
1,6.0,"Northern America:Northern America|644011.32;South America|5847.64;Central Asia|12320.09;Eastern Europe|44282.63;Northern Europe|14486.9;Western Europe|34269.99;Oceania|10687.84;Russian Federation|18189.32;India|36501.9;Pakistan|4667.26;United States of America|44539.08;China|29001.91;"
1,6.0,"Oceania:Northern America|18143.22;South America|6751.22;Central Asia|10638.78;Eastern Europe|38229.33;Northern Europe|11292.64;Western Europe|29584.65;Oceania|325913.77;Russian Federation|17599.12;India|30614.3;Pakistan|5788.1;United States of America|38451.04;China|26916.35;"
1,6.0,"Eastern Africa:Northern America|21441.32;South America|4315.9;Central Asia|2503.06;Eastern Europe|19286.79;Northern Europe|2398.28;Western Europe|18073.53;Oceania|22198.4;Russian Federation|17353.84;India|1880.7;Pakistan|5910.06;United States of America|28445.54;China|34336.74;"
1,6.0,"Middle Africa:Northern America|7014.96;South America|5430.2;Central Asia|820.7;Eastern Europe|6310.36;Northern Europe|787.24;Western Europe|5915.35;Oceania|7800.58;Russian Federation|14149.0;India|618.3;Pakistan|4815.44;United States of America|9310.47;China|28522.48;"
1,6.0,"Eastern Europe:Northern America|32031.76;South America|7653.5;Central Asia|10817.5;Eastern Europe|4112950.78;Northern Europe|11581.78;Western Europe|33627.5;Oceania|17197.8;Russian Federation|19875.16;India|30673.7;Pakistan|6821.28;United States of America|46931.49;China|43971.83;"
1,6.0,"Central Asia:Northern America|28877.8;South America|6395.54;Central Asia|1368561.8;Eastern Europe|55888.57;Northern Europe|12604.46;Western Europe|43944.52;Oceania|15775.06;Russian Federation|16527.48;India|26875.0;Pakistan|5672.22;United States of America|47724.4;China|36602.81;"
1,6.0,"Southern Europe:Northern America|66595.0;South America|4891.58;Central Asia|5631.15;Eastern Europe|43458.59;Northern Europe|5396.32;Western Europe|40723.49;Oceania|28642.82;Russian Federation|19676.08;India|4237.0;Pakistan|6698.44;United States of America|64097.5;China|33908.21;"
1,6.0,"Central America:Northern America|38523.96;South America|6858.68;Central Asia|2970.39;Eastern Europe|22895.28;Northern Europe|2846.92;Western Europe|21453.29;Oceania|12328.28;Russian Federation|17873.76;India|2234.2;Pakistan|6087.46;United States of America|33769.37;China|32274.32;"
1,6.0,"Southern Asia:Northern America|87599.94;South America|5110.04;Central Asia|8064.77;Eastern Europe|62212.73;Northern Europe|7728.26;Western Europe|58291.09;Oceania|48103.8;Russian Federation|20552.28;India|6068.8;Pakistan|6995.24;United States of America|91757.56;China|31612.17;"
1,6.0,"Western Asia:Northern America|34245.78;South America|4606.84;Central Asia|3727.72;Eastern Europe|28744.04;Northern Europe|3571.76;Western Europe|26935.4;Oceania|29922.73;Russian Federation|18529.84;India|2805.2;Pakistan|6310.12;United States of America|42395.12;China|34733.25;"
1,6.0,"Eastern Asia:Northern America|191279.8;South America|5471.82;Central Asia|19896.39;Eastern Europe|131124.25;Northern Europe|15473.58;Western Europe|122861.64;Oceania|91099.32;Russian Federation|14668.92;India|8241.8;Pakistan|4853.86;United States of America|193393.12;China|31298.37;"
1,6.0,"Southern Africa:Northern America|6013.1;South America|5279.14;Central Asia|700.91;Eastern Europe|5411.25;Northern Europe|674.58;Western Europe|5069.91;Oceania|6753.76;Russian Federation|13757.12;India|530.6;Pakistan|4684.98;United States of America|7975.63;China|27935.05;"
1,6.0,"South-Eastern Asia:Northern America|110263.82;South America|5227.34;Central Asia|10013.43;Eastern Europe|77252.83;Northern Europe|9592.1;Western Europe|72381.46;Oceania|57499.36;Russian Federation|20876.88;India|7532.3;Pakistan|6102.72;United States of America|113936.67;China|30477.69;"
1,6.0,"Caribbean:Northern America|33714.68;South America|6701.76;Central Asia|2586.3;Eastern Europe|19935.84;Northern Europe|2477.22;Western Europe|18680.38;Oceania|10730.65;Russian Federation|17465.2;India|1946.4;Pakistan|5946.8;United States of America|29401.94;China|32109.74;"
1,7.0,"Pakistan:Northern America|52017.44;South America|6862.48;Central Asia|7837.4;Eastern Europe|53564.37;Northern Europe|7207.4;Western Europe|49586.6;Oceania|27821.08;Russian Federation|17348.24;India|5000.7;Pakistan|1085193.02;United States of America|69802.5;China|38650.35;"
1,7.0,"India:Northern America|34493.98;South America|5799.24;Central Asia|18519.2;Eastern Europe|42501.93;Northern Europe|19218.52;Western Europe|35749.12;Oceania|19197.44;Russian Federation|16772.0;India|4683074.8;Pakistan|5888.58;United States of America|50204.5;China|37371.59;"
1,7.0,"Western Europe:Northern America|29633.46;South America|6559.89;Central Asia|8868.2;Eastern Europe|33894.77;Northern Europe|9520.62;Western Europe|2679819.64;Oceania|15723.9;Russian Federation|16623.84;India|25229.5;Pakistan|5832.96;United States of America|42683.5;China|37022.35;"
1,7.0,"China:Northern America|306260.38;South America|7355.04;Central Asia|43079.4;Eastern Europe|329040.09;Northern Europe|40980.45;Western Europe|304001.32;Oceania|159999.55;Russian Federation|30101.8;India|17130.9;Pakistan|6523.02;United States of America|422530.0;China|7103340.25;"
1,7.0,"United States of America:Northern America|28124.14;South America|6417.78;Central Asia|8634.8;Eastern Europe|33496.6;Northern Europe|9262.0;Western Europe|30748.84;Oceania|14596.15;Russian Federation|16218.64;India|24532.9;Pakistan|5687.16;United States of America|2800332.0;China|36113.81;"
1,7.0,"Northern Africa:Northern America|239271.22;South America|5072.0;Central Asia|20152.0;Eastern Europe|187202.35;Northern Europe|14398.17;Western Europe|192269.12;Oceania|109976.37;Russian Federation|12821.68;India|6778.5;Pakistan|5588.45;United States of America|303500.5;China|28569.54;"
1,7.0,"Russian Federation:Northern America|428381.38;South America|6705.92;Central Asia|52649.0;Eastern Europe|405772.62;Northern Europe|50268.49;Western Europe|375002.16;Oceania|196571.06;Russian Federation|3027051.92;India|19187.8;Pakistan|5950.8;United States of America|589951.0;China|37786.77;"
1,7.0,"Western Africa:Northern America|25956.5;South America|6791.27;Central Asia|2865.8;Eastern Europe|22391.97;Northern Europe|2742.88;Western Europe|20681.04;Oceania|26032.14;Russian Federation|17379.92;India|2124.2;Pakistan|6024.24;United States of America|32525.5;China|29865.18;"
1,7.0,"South America:Northern America|56012.38;South America|1231235.06;Central Asia|7521.8;Eastern Europe|56425.69;Northern Europe|7657.76;Western Europe|52978.44;Oceania|29265.55;Russian Federation|20359.2;India|1790.8;Pakistan|6142.0;United States of America|75318.5;China|39006.9;"
1,7.0,"Northern Europe:Northern America|29696.76;South America|5776.04;Central Asia|9064.0;Eastern Europe|46309.59;Northern Europe|1504905.68;Western Europe|44688.4;Oceania|15763.02;Russian Federation|14597.16;India|22386.2;Pakistan|5121.7;United States of America|46974.5;China|32530.86;"
1,7.0,"Northern America:Northern America|621296.1;South America|5062.17;Central Asia|11852.0;Eastern Europe|43167.11;Northern Europe|13933.18;Western Europe|32933.84;Oceania|10141.68;Russian Federation|15397.72;India|34233.5;Pakistan|4041.87;United States of America|42763.0;China|24706.7;"
1,7.0,"Oceania:Northern America|16999.74;South America|6441.67;Central Asia|10101.2;Eastern Europe|36799.46;Northern Europe|10728.53;Western Europe|28079.76;Oceania|311229.31;Russian Federation|16392.84;India|28678.5;Pakistan|4948.71;United States of America|36455.0;China|22645.75;"
